Name,Car_Price,Kilometers_Driven,Price_per_Km
Hyundai i10 Era 1.1 iTech SE,1.9,72672,2.614487010127697e-05
Maruti Swift VDI BSIV,3.55,45000,7.888888888888888e-05
Ford Endeavour 3.0L 4X4 AT,9.25,91696,0.00010087681032978538
Ford Ikon 1.3 Flair,1.65,66484,2.4818001323626737e-05
BMW X1 sDrive 20d xLine,36.64,15456,0.002370600414078675
Mercedes-Benz E-Class 2009-2013 E250 CDI Classic,16.0,55000,0.0002909090909090909
Honda Jazz Select Edition,3.15,98000,3.2142857142857144e-05
Honda Amaze S i-Dtech,4.35,61297,7.096595265673687e-05
Maruti Zen LXi - BS III,1.2,80000,1.4999999999999999e-05
Hyundai i20 Magna,4.1,59000,6.94915254237288e-05
BMW X5 3.0d,18.75,150000,0.000125
Hyundai Creta 1.6 CRDi SX Option,13.78,60083,0.00022934939999667126
Maruti Swift Dzire LDI,4.0,85450,4.6811000585137505e-05
Maruti Swift VDI,4.33,88000,4.9204545454545455e-05
Hyundai Grand i10 1.2 CRDi Asta,5.43,81828,6.635870362223199e-05
Ford Figo Aspire 1.2 Ti-VCT Trend,4.9,18000,0.00027222222222222226
BMW X5 X5 M,70.0,15000,0.004666666666666667
Mercedes-Benz New C-Class C 220 CDI Celebration Edition,25.5,34000,0.00075
Hyundai Grand i10 AT Asta,5.1,46000,0.0001108695652173913
Hyundai Verna 1.6 SX CRDi (O),6.7,48158,0.0001391253789609203
BMW 5 Series 525d Sedan,26.5,93000,0.0002849462365591398
Nissan Micra Diesel XV Premium,3.9,71007,5.49241624065233e-05
Maruti SX4 ZXI MT BSIV,2.7,63067,4.281161304644267e-05
Tata Manza Aura Quadrajet BS IV,2.95,70259,4.198750338034985e-05
Audi A4 2.0 TDI Multitronic,23.0,13000,0.0017692307692307693
Maruti Swift Ldi BSIV,2.49,140000,1.7785714285714286e-05
Maruti Swift LDI Optional,4.5,130000,3.461538461538462e-05
Toyota Corolla Altis Diesel D4DJ,4.5,89401,5.033500743839555e-05
Honda Jazz 1.5 VX i DTEC,6.9,67000,0.00010298507462686567
BMW 6 Series 650i Coupe,20.72,65329,0.00031716389352355
Skoda Fabia 1.2 Petrol Active,2.21,72000,3.0694444444444444e-05
Land Rover Freelander 2 HSE,13.9,82000,0.00016951219512195123
Ford Fiesta 1.6 ZXi Duratec,1.46,85000,1.7176470588235293e-05
Hyundai Verna SX CRDi AT,6.0,83000,7.228915662650602e-05
Renault KWID 1.0 RXT Optional,3.0,26000,0.00011538461538461538
Tata Indica Vista Quadrajet 90 ZX Plus,3.5,27000,0.00012962962962962963
Hyundai i20 Active 1.4 SX,7.59,37746,0.00020108090923541566
Maruti SX4 Zxi BSIII,1.99,63274,3.1450516799949425e-05
Renault KWID RXT,3.8,25000,0.00015199999999999998
Mahindra Xylo E4 ABS BS III,4.0,197000,2.030456852791878e-05
Hyundai EON D Lite Plus,2.95,45010,6.554099089091313e-05
Honda Amaze VX i-DTEC,3.75,75348,4.9769071508201945e-05
Volkswagen Polo Diesel Highline 1.2L,2.5,90110,2.7743868605038287e-05
Honda City 1.5 V MT,3.75,102013,3.676002078166508e-05
Toyota Fortuner 4x2 AT,22.0,36000,0.0006111111111111111
Honda Amaze E i-Vtech,6.14,37578,0.00016339347490552982
BMW 1 Series 118d Base,16.0,46001,0.00034781852568422424
Maruti Celerio VXI AT,3.75,46559,8.054296698812259e-05
Toyota Innova 2.5 GX (Diesel) 8 Seater,11.75,48000,0.00024479166666666665
Jaguar XF 2.2 Litre Luxury,24.0,46000,0.0005217391304347826
Honda WRV i-VTEC VX,8.9,15000,0.0005933333333333334
BMW X1 sDrive20d,10.0,85000,0.00011764705882352942
Skoda Rapid 1.6 MPI AT Elegance,5.55,32000,0.0001734375
Volkswagen Vento 1.6 Comfortline,3.59,60818,5.9028577066000194e-05
Ford EcoSport 1.5 TDCi Trend Plus BE,11.13,35188,0.00031630101170853703
Mahindra XUV500 W6 2WD,7.2,110000,6.545454545454545e-05
Ford Fiesta Classic 1.4 Duratorq LXI,2.98,61000,4.885245901639344e-05
Hyundai Santro Xing GLS,1.7,75000,2.2666666666666668e-05
Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,52.0,55000,0.0009454545454545454
Maruti Alto LXi BSII,0.95,69966,1.3578023611468427e-05
Honda City i VTEC VX Option,9.25,42000,0.00022023809523809523
Hyundai Santa Fe 2WD AT,16.25,48000,0.0003385416666666667
Mercedes-Benz GLA Class 200 CDI SPORT,20.99,35000,0.0005997142857142857
Toyota Innova 2.5 G4 Diesel 8-seater,4.25,128000,3.3203125e-05
BMW 3 Series 320d Sedan,7.2,78000,9.230769230769232e-05
Maruti Swift ZXI,4.4,53080,8.289374529012811e-05
Volkswagen Vento Petrol Highline,4.25,66000,6.439393939393939e-05
Maruti Ertiga VXI,5.35,25000,0.000214
Hyundai Grand i10 AT Asta,6.3,36139,0.0001743269044522538
Hyundai Creta 1.6 CRDi SX,12.5,44000,0.0002840909090909091
Audi A6 3.0 TDI quattro,7.5,50000,0.00015
Mahindra XUV500 W8 1.99 mHawk,11.25,81177,0.0001385860526996563
Ford EcoSport 1.5 Ti VCT AT Titanium BE,7.65,26000,0.00029423076923076923
Hyundai Xcent 1.1 CRDi Base,4.5,100000,4.5e-05
Volkswagen Vento 1.5 TDI Comfortline AT,7.5,75000,0.0001
Mercedes-Benz S-Class 280 AT,7.1,119859,5.923626928307427e-05
Hyundai i10 Magna,2.25,55980,4.019292604501608e-05
Audi A4 35 TDI Technology Edition,27.0,30000,0.0009
Hyundai i20 Sportz 1.4 CRDi,4.18,49700,8.410462776659959e-05
Hyundai Verna 1.4 EX,6.5,79000,8.227848101265823e-05
Honda City 1.5 V MT,3.15,65100,4.838709677419355e-05
Maruti Ertiga VDI,7.64,54161,0.000141060910987611
Maruti Alto LXi BSII,2.4,28619,8.386037247982109e-05
Maruti Wagon R AMT VXI,4.25,9000,0.00047222222222222224
Hyundai Verna 1.6 CRDi AT SX,9.31,42876,0.00021713779270454334
Maruti Alto LXi BSIII,2.39,64000,3.734375e-05
Volkswagen Vento 1.6 Comfortline,7.64,20488,0.0003729012104646622
Maruti Baleno Zeta 1.2,6.21,21000,0.0002957142857142857
Land Rover Freelander 2 TD4 SE,16.5,119203,0.00013841933508384856
Honda CR-V 2.0L 2WD AT,8.22,55987,0.00014681979745298016
Toyota Fortuner 2.8 2WD MT,28.85,72668,0.000397011064017174
Honda City V AT,8.5,32000,0.000265625
Mercedes-Benz SLK-Class 55 AMG,90.0,3000,0.03
Honda City i-VTEC S,6.51,10400,0.0006259615384615385
Maruti Swift VDI,4.65,35000,0.00013285714285714287
Toyota Corolla Altis 2008-2013 1.8 VL AT,8.4,55101,0.000152447324005009
Toyota Etios Cross 1.4L VD,5.75,57464,0.00010006264791869692
Maruti Wagon R LX,1.11,110000,1.0090909090909092e-05
Fiat Punto 1.2 Dynamic,3.93,17941,0.00021905133493116326
Mercedes-Benz E-Class 2015-2017 E 200 CGI,17.25,72000,0.00023958333333333332
Jaguar XF Aero Sport Edition,32.0,16000,0.002
Hyundai i20 Sportz Petrol,3.45,62020,5.5627217026765565e-05
Land Rover Freelander 2 SE,23.0,85000,0.0002705882352941176
Hyundai Elite i20 Petrol Sportz,7.32,14223,0.0005146593545665471
Honda Amaze S i-Vtech,4.4,41210,0.00010677020140742539
Mercedes-Benz M-Class ML 350 4Matic,47.35,20000,0.0023675000000000002
Maruti Alto 800 VXI,4.12,18043,0.00022834340187330267
Toyota Innova Crysta 2.8 ZX AT,19.5,80000,0.00024375
Hyundai Grand i10 AT Asta,6.2,21000,0.00029523809523809526
BMW X3 xDrive30d M Sport,45.0,49000,0.0009183673469387755
Hyundai i20 Magna,2.8,95000,2.9473684210526314e-05
Hyundai Grand i10 AT Asta,4.8,32000,0.00015
Hyundai Santro Xing XG,0.9,80000,1.125e-05
Ford Fiesta 1.5 TDCi Titanium,5.65,122800,4.6009771986970686e-05
Maruti Swift Dzire VDI,5.9,69000,8.55072463768116e-05
Toyota Etios VXD,5.0,65000,7.692307692307693e-05
Hyundai Xcent 1.2 Kappa Base,4.9,23000,0.00021304347826086957
Honda Civic 2006-2010 1.8 S MT,4.25,70000,6.0714285714285715e-05
Toyota Innova 2.5 GX (Diesel) 8 Seater,10.9,250000,4.36e-05
Hyundai Accent GLE,2.45,56000,4.3750000000000006e-05
Maruti Alto 800 LXI,2.5,30000,8.333333333333333e-05
Mercedes-Benz SL-Class SL 500,29.5,35000,0.0008428571428571428
Ford Ecosport 1.5 DV5 MT Titanium Optional,5.75,92250,6.233062330623306e-05
Hyundai Xcent 1.2 VTVT E,5.0,40000,0.000125
Skoda Rapid 1.6 MPI AT Ambition Plus,4.62,96848,4.7703618040641004e-05
Audi Q3 2012-2015 35 TDI Quattro Premium Plus,23.5,42000,0.0005595238095238096
Mahindra XUV500 W8 2WD,7.25,55886,0.00012972837562180153
Hyundai Verna VTVT 1.6 SX Option,11.88,12336,0.0009630350194552529
Hyundai Verna Xi (Petrol),2.25,60000,3.75e-05
Ford Ikon 1.6 CLXI,0.85,83000,1.0240963855421687e-05
Nissan Micra Active XV,4.0,24000,0.00016666666666666666
Honda Brio VX AT,5.1,32198,0.0001583949313621964
Toyota Innova 2.5 GX (Diesel) 7 Seater,12.5,92247,0.0001355057617049877
Volkswagen Vento 1.5 TDI Highline,2.9,121311,2.390549908911805e-05
Mahindra XUV500 W10 AWD,15.96,66296,0.000240738506093882
Hyundai Xcent 1.2 Kappa AT SX Option,5.45,41000,0.0001329268292682927
Ford Endeavour 2.2 Trend MT 4X4,23.86,38681,0.0006168403091957291
Chevrolet Spark 1.0 LT,1.75,43761,3.9989945385160306e-05
Maruti Ertiga SHVS VDI,9.75,17400,0.0005603448275862069
Honda Amaze S i-Dtech,4.75,61510,7.72232157372785e-05
Honda City i VTEC S,6.25,60000,0.00010416666666666667
Mini Cooper Countryman D,22.0,35165,0.0006256220673965591
Toyota Corolla Altis 2008-2013 1.8 VL AT,14.14,41617,0.0003397649998798568
Skoda Superb Elegance 1.8 TSI AT,11.95,65000,0.00018384615384615382
Maruti Wagon R LXI BS IV,2.5,68000,3.676470588235294e-05
Hyundai i10 Era 1.1,2.75,49000,5.6122448979591836e-05
Tata Tiago 1.2 Revotron XT Option,5.85,16698,0.00035034135824649654
Maruti Baleno Zeta 1.2,6.25,30965,0.0002018407879864363
Volkswagen Vento 1.6 Highline,4.95,56058,8.830140211923366e-05
Hyundai Grand i10 1.2 Kappa Sportz Option,4.75,15356,0.00030932534514196405
Ford Figo Diesel EXI,2.55,54000,4.722222222222222e-05
Honda Civic 2010-2013 1.8 V AT Sunroof,4.5,47000,9.574468085106382e-05
Maruti Alto 800 LXI,3.01,21652,0.00013901718086089043
Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic,42.0,52000,0.0008076923076923077
Audi A6 2.7 TDI,11.5,35010,0.0003284775778349043
Mercedes-Benz E-Class 280 CDI,10.99,76662,0.00014335655213795623
Honda City 1.5 V AT Exclusive,3.71,89000,4.168539325842697e-05
Honda CR-V 2.4 4WD AT,2.0,80000,2.5e-05
Maruti Ciaz 1.3 Alpha,9.48,39023,0.00024293365451144198
Maruti Wagon R LXI,1.25,62000,2.0161290322580645e-05
Hyundai Creta 1.6 CRDi SX Option,10.9,78046,0.000139661225431156
Maruti Ciaz VDi Plus SHVS,5.5,34400,0.00015988372093023255
Hyundai EON D Lite Plus,3.71,64624,5.740901213171577e-05
Maruti Ertiga VXI,6.25,69192,9.032836166030754e-05
Volkswagen Vento Diesel Highline,4.9,55000,8.90909090909091e-05
Honda City 1.5 GXI,1.1,81000,1.3580246913580248e-05
Volkswagen Polo Petrol Trendline 1.2L,4.72,36733,0.0001284948139275311
Mercedes-Benz GLA Class 200 CDI,24.85,43022,0.0005776114546046209
Hyundai Santa Fe 4X2,12.25,74000,0.00016554054054054054
Maruti Swift VDI,3.9,47000,8.297872340425531e-05
Hyundai Elite i20 Sportz Plus,6.28,37460,0.00016764548852108918
Mahindra Xylo E8 BS IV,2.75,130000,2.1153846153846154e-05
Hyundai Grand i10 Asta Option,7.85,31576,0.0002486065366100836
Volkswagen Vento Petrol Highline,2.95,66000,4.46969696969697e-05
Honda Accord 2.4 A/T,4.85,79000,6.139240506329113e-05
Mercedes-Benz S-Class S 350 d,30.0,47140,0.0006364022061943148
Mercedes-Benz B Class B200 CDI,19.9,36610,0.0005435673313302376
Hyundai Creta 1.6 SX Option Diesel,10.8,93000,0.00011612903225806452
Maruti Alto LXI,1.75,52195,3.3528115719896544e-05
Audi A3 35 TDI Premium,19.25,20003,0.000962355646653002
Renault Duster 85PS Diesel RxL,5.5,66314,8.293874596616099e-05
Ford Fiesta 1.4 ZXi TDCi ABS,2.75,76000,3.618421052631579e-05
Hyundai Creta 1.6 SX Plus Diesel,13.0,29000,0.0004482758620689655
Ford Figo Diesel ZXI,3.2,30000,0.00010666666666666667
Volkswagen Polo Petrol Highline 1.6L,5.84,56526,0.000103315288539787
Volvo V40 D3 R Design,24.0,38000,0.0006315789473684211
Hyundai Verna SX CRDi AT,6.25,41000,0.0001524390243902439
BMW 7 Series 2007-2012 730Ld,36.0,53000,0.000679245283018868
Mitsubishi Lancer GLXD,3.0,125000,2.4e-05
Toyota Fortuner 3.0 Diesel,11.0,242000,4.545454545454545e-05
Maruti Ciaz VDi Plus,6.5,90000,7.222222222222222e-05
Maruti Vitara Brezza VDi Option,9.4,11000,0.0008545454545454546
BMW 3 Series Luxury Line,37.92,21936,0.0017286652078774619
Volkswagen Vento Petrol Highline AT,5.25,41000,0.00012804878048780488
Hyundai i20 1.2 Asta,4.5,47000,9.574468085106382e-05
BMW X5 3.0d,18.0,110000,0.00016363636363636363
Hyundai Xcent 1.2 Kappa S,5.56,45960,0.00012097476066144473
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,22.0,48000,0.0004583333333333333
Land Rover Freelander 2 SE,22.0,68000,0.0003235294117647059
Hyundai i10 Magna,2.65,41000,6.463414634146341e-05
Hyundai Verna 1.6 SX CRDi (O),5.85,69573,8.408434306411969e-05
Volkswagen Jetta 2012-2014 2.0L TDI Highline,6.95,115000,6.0434782608695654e-05
Mahindra XUV500 W8 2WD,6.5,47629,0.0001364714774612106
Maruti Omni 8 Seater BSII,0.85,66624,1.2758165225744476e-05
Skoda Superb Style 1.8 TSI AT,7.25,80000,9.0625e-05
Maruti Swift VDI,4.5,94868,4.743432980562466e-05
Mahindra Scorpio 2.6 LX,4.25,76477,5.557226355636335e-05
Mercedes-Benz GLA Class 200 Sport Edition,26.0,28000,0.0009285714285714286
Mahindra Thar CRDe,9.66,28599,0.0003377740480436379
Renault Duster 110PS Diesel RxZ,6.85,45348,0.0001510540707418188
Audi Q5 2008-2012 2.0 TDI,23.68,80127,0.00029553084478390555
Land Rover Freelander 2 SE,15.75,68000,0.00023161764705882353
Volkswagen Vento Diesel Comfortline,3.5,75000,4.6666666666666665e-05
BMW 5 Series 2003-2012 540i Sedan,6.99,48000,0.000145625
Hyundai Elantra CRDi SX,15.57,41871,0.0003718564161352726
Tata Sumo EX,5.29,84931,6.228585557688006e-05
Datsun redi-GO T,2.25,15000,0.00015
BMW X5 xDrive 30d,20.0,110000,0.0001818181818181818
BMW 6 Series 630i Coupe,47.5,5900,0.008050847457627118
Maruti Alto Vxi 1.1,1.22,103653,1.1770040423335553e-05
Volkswagen Polo Petrol Comfortline 1.2L,3.65,64806,5.632194549887356e-05
Datsun GO Plus A,3.1,35000,8.857142857142858e-05
Hyundai Creta 1.6 VTVT S,11.5,40000,0.0002875
Maruti Alto K10 VXI,3.46,23876,0.00014491539621377115
Hyundai Santa Fe 4X4,8.38,67901,0.0001234149717971753
Volkswagen Polo GT TDI,4.8,68865,6.970159006752341e-05
Honda Amaze S i-Dtech,4.5,71000,6.338028169014085e-05
Maruti Swift VDI,3.95,25000,0.00015800000000000002
Skoda Rapid 1.6 TDI Ambition,3.65,180000,2.0277777777777776e-05
Mercedes-Benz E-Class 280 CDI,10.0,131000,7.633587786259542e-05
Mahindra Scorpio SLE BSIV,4.0,65000,6.153846153846154e-05
Nissan Sunny 2011-2014 Diesel XL,4.75,117777,4.033045501243876e-05
Maruti Swift Dzire VXi,3.1,65000,4.769230769230769e-05
Hyundai EON Sportz,3.61,46897,7.697720536494871e-05
Honda Brio S MT,4.29,36695,0.0001169096607167189
Nissan Micra XV Primo,2.13,43000,4.953488372093023e-05
Maruti Alto LXi BSII,1.1,54000,2.0370370370370372e-05
BMW 3 Series 320d,13.95,89000,0.00015674157303370787
Volkswagen Polo 1.2 MPI Highline,5.35,7000,0.0007642857142857142
Maruti Celerio LXI,3.9,58470,6.670087224217547e-05
Maruti Wagon R VXI 1.2,2.8,37000,7.567567567567567e-05
Maruti Ciaz ZDi Plus,8.75,29000,0.0003017241379310345
Audi A4 2.0 TDI,19.5,52000,0.000375
Honda Brio S MT,2.75,32807,8.382357423720548e-05
Mahindra Scorpio VLX 2WD AT BSIV,8.0,86000,9.302325581395348e-05
Honda City i DTEC V,5.7,66500,8.571428571428571e-05
BMW X1 sDrive20d,12.5,94000,0.00013297872340425532
Chevrolet Spark 1.0 LT,1.75,29000,6.03448275862069e-05
Ford Figo Diesel EXI,1.9,107389,1.7692687332967065e-05
Maruti Swift VXI BSIV,4.5,36100,0.00012465373961218838
Mercedes-Benz New C-Class C 220 CDI Avantgarde,30.3,16329,0.00185559434135587
Skoda Octavia Elegance 2.0 TDI AT,16.0,36000,0.00044444444444444447
BMW X3 xDrive20d xLine,32.78,41816,0.0007839104648938206
Hyundai EON Era Plus,2.5,54680,4.57205559619605e-05
Audi A4 35 TDI Technology,43.0,14000,0.0030714285714285713
Ford Figo 2015-2019 1.2P Titanium MT,5.38,23977,0.00022438169912833132
Maruti Alto K10 2010-2014 VXI,2.65,30131,8.794928810859248e-05
Maruti Alto 800 2016-2019 VXI,3.3,2530,0.0013043478260869564
Mercedes-Benz New C-Class C 220 CDI Style,34.0,39000,0.0008717948717948718
Hyundai Santro D Lite,0.7,140000,4.9999999999999996e-06
Hyundai Xcent 1.1 CRDi S,6.83,32257,0.0002117369873205816
Honda Amaze S i-Dtech,5.77,46983,0.00012281037822191003
Maruti Swift Vdi BSIII,3.1,107000,2.8971962616822432e-05
Volkswagen Polo 1.2 MPI Comfortline,4.95,19000,0.0002605263157894737
Audi A4 2.0 TDI 177 Bhp Premium Plus,16.25,88000,0.0001846590909090909
Land Rover Range Rover 3.6 TDV8 Vogue SE,52.54,84384,0.0006226298824421691
Mahindra XUV500 W8 2WD,6.4,128000,5e-05
Ford Endeavour 2.5L 4X2,6.95,71000,9.788732394366197e-05
Tata Indica V2 DLX,0.85,50000,1.7e-05
Maruti Baleno Alpha,6.95,16000,0.00043437500000000003
Hyundai Xcent 1.1 CRDi Base,3.45,82000,4.207317073170732e-05
Honda Civic 2006-2010 1.8 S MT,2.75,80000,3.4375e-05
Hyundai i20 Sportz Option 1.2,4.95,36000,0.0001375
Tata Nexon 1.2 Revotron XZ Plus,9.62,17477,0.0005504377181438461
Hyundai i20 Sportz 1.2,6.79,16725,0.00040597907324364726
Maruti Swift Dzire ZXI,4.5,48241,9.328164839037334e-05
Maruti Wagon R LXI,3.01,52431,5.740878487917453e-05
Hyundai i20 Sportz 1.4 CRDi,4.4,68000,6.470588235294118e-05
Toyota Fortuner 4x2 AT,17.49,158000,0.00011069620253164556
Hyundai i10 Sportz,4.66,31446,0.0001481905488774407
Hyundai Grand i10 Asta,5.5,25000,0.00022
Hyundai i20 Asta 1.2,6.0,57000,0.00010526315789473685
Maruti Vitara Brezza ZDi Plus,10.19,57078,0.00017852762885875467
Honda Amaze S i-Dtech,5.25,47471,0.0001105938362368604
Mercedes-Benz M-Class ML 250 CDI,45.0,50000,0.0009
Hyundai i20 Sportz Diesel,2.7,62000,4.3548387096774194e-05
Hyundai i10 Era,3.39,65807,5.151427659671464e-05
Maruti Swift Dzire VDI,5.69,81768,6.958712454750025e-05
BMW Z4 2009-2013 Roadster 2.5i,58.54,9952,0.005882234726688103
Maruti Baleno Alpha Diesel,8.4,24000,0.00035
Chevrolet Beat Diesel,2.5,72921,3.428367685577543e-05
Honda Brio V MT,3.25,59000,5.508474576271186e-05
Ford Figo Diesel Titanium,3.25,33000,9.848484848484849e-05
Maruti Celerio VXI AT,4.25,36789,0.00011552366196417408
Mercedes-Benz New C-Class C 220 CDI Elegance AT,18.5,41000,0.00045121951219512197
Honda Brio S MT,4.25,46650,9.110396570203644e-05
Maruti Baleno Alpha CVT,8.85,3000,0.00295
Hyundai EON Sportz,4.14,14799,0.0002797486316643016
Toyota Prius 2009-2016 Z4,12.75,44000,0.0002897727272727273
Hyundai i20 1.4 CRDi Sportz,7.0,68525,0.00010215249908792411
Ford Endeavour 3.2 Titanium AT 4X4,33.0,15000,0.0022
Honda City i-VTEC VX,10.0,29000,0.0003448275862068965
Maruti SX4 ZDI,3.53,77407,4.560311082976991e-05
Chevrolet Optra Magnum 1.6 LS Petrol,1.35,118000,1.1440677966101696e-05
Volkswagen Vento Diesel Highline,4.5,75000,6e-05
Honda City V MT,4.9,69000,7.101449275362319e-05
Hyundai Creta 1.6 CRDi SX Option,12.26,52553,0.00023328829943105054
Hyundai Xcent 1.1 CRDi SX,3.99,58000,6.879310344827587e-05
Mercedes-Benz GLC 220d 4MATIC Style,46.95,24000,0.00195625
Ford Figo Diesel EXI,3.8,65542,5.797809038479143e-05
Volkswagen Jetta 2007-2011 2.0 TDI Trendline,6.75,68008,9.925302905540525e-05
Mahindra TUV 300 2015-2019 T8,8.75,22251,0.0003932407532245742
Ford Ecosport 1.5 Ti VCT MT Titanium,5.2,55000,9.454545454545455e-05
Hyundai Verna 1.6 SX VTVT (O),8.42,19387,0.00043431165213803064
Hyundai i20 Sportz 1.2,5.75,24001,0.0002395733511103704
Audi A4 New 2.0 TDI Multitronic,9.75,17000,0.0005735294117647059
Nissan Micra Active XV S,3.5,28500,0.00012280701754385965
Mercedes-Benz M-Class ML 250 CDI,30.0,66000,0.00045454545454545455
Land Rover Discovery Sport TD4 S,35.0,22000,0.001590909090909091
Hyundai Creta 1.6 SX Option Executive,13.25,44383,0.0002985377284095262
Skoda Rapid 1.6 TDI Active,3.65,45000,8.11111111111111e-05
Maruti Swift Dzire VDI,5.25,58000,9.051724137931034e-05
Hyundai Creta 1.6 SX,9.7,69000,0.00014057971014492753
Hyundai Grand i10 CRDi Sportz,5.21,60993,8.541963831915138e-05
Mahindra TUV 300 T8,6.3,67000,9.402985074626866e-05
Hyundai Grand i10 CRDi Sportz,4.72,51134,9.230648883326162e-05
BMW X5 xDrive 30d,28.0,55000,0.0005090909090909091
Maruti Dzire AMT VDI,8.37,25082,0.00033370544613667166
Toyota Fortuner 4x4 MT,14.0,68350,0.00020482809070958302
Audi A6 2011-2015 35 TDI Technology,36.0,50000,0.00072
Honda Jazz 1.5 V i DTEC,6.4,97000,6.597938144329897e-05
Audi Q7 4.2 TDI Quattro Technology,51.69,56238,0.0009191294142750453
Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,8.0,72618,0.00011016552369935828
Chevrolet Cruze LTZ,9.8,62005,0.0001580517700185469
Chevrolet Beat Diesel LT,2.7,61250,4.4081632653061226e-05
Audi A4 35 TDI Premium Plus,24.37,28469,0.0008560188274965752
Skoda Rapid 1.6 MPI AT Style,9.72,21488,0.00045234549516008936
Maruti Swift Dzire VDI,5.0,197000,2.5380710659898476e-05
Toyota Fortuner 3.0 Diesel,10.5,138205,7.597409645092436e-05
Maruti Swift VDI,3.9,160000,2.4375e-05
Honda City 1.5 V MT Exclusive,5.65,67590,8.359224737387188e-05
Mercedes-Benz M-Class ML 250 CDI,29.95,52000,0.0005759615384615384
Maruti Swift Ldi BSIII,3.0,100000,3e-05
Ford Aspire Titanium Diesel,6.0,60048,9.992006394884092e-05
Hyundai i10 Sportz,2.11,48000,4.395833333333333e-05
Fiat Punto 1.4 Emotion,1.49,47000,3.170212765957447e-05
Maruti Alto LXi,1.5,100000,1.5e-05
Maruti Swift VXI BSIV,2.85,80010,3.5620547431571056e-05
Mercedes-Benz New C-Class C 220 CDI Avantgarde,33.64,26493,0.0012697693730419357
Tata Indica V2 DLE BSIII,0.91,96000,9.479166666666667e-06
Maruti Alto 800 VXI,2.42,45700,5.2954048140043765e-05
Skoda Superb 2.8 V6 AT,3.25,13000,0.00025
Volkswagen Polo Petrol Comfortline 1.2L,2.8,38000,7.368421052631579e-05
Maruti Dzire AMT ZXI Plus,8.3,8018,0.001035170865552507
Mahindra Scorpio VLX,5.25,144400,3.6357340720221606e-05
Maruti Swift Vdi BSIII,2.9,152000,1.9078947368421053e-05
BMW 3 Series 320d Prestige,15.0,71000,0.00021126760563380283
Tata Nano STD SE,0.53,80000,6.625e-06
Toyota Innova 2.5 VX (Diesel) 8 Seater,12.5,87143,0.00014344238779936426
Honda Brio S Option MT,2.75,25000,0.00011
Tata Tiago AMT 1.2 Revotron XZA,5.0,2000,0.0025
Mahindra Scorpio SLE BSIV,7.09,45239,0.00015672318132584716
BMW 5 Series 2003-2012 525d,19.99,101999,0.00019598231355209364
Toyota Corolla Altis D-4D GL,10.75,74219,0.00014484161737560462
Honda City i VTEC CVT VX,9.45,25000,0.00037799999999999997
Hyundai Verna CRDi 1.6 SX Option,2.9,109606,2.645840556173932e-05
Maruti Swift Dzire VDI Optional,4.7,36000,0.00013055555555555555
Maruti Ciaz ZXi,7.11,41810,0.00017005501076297537
Ford Ecosport 1.5 DV5 MT Titanium,6.25,93321,6.697313573579366e-05
Maruti Alto K10 2010-2014 VXI,2.2,81000,2.7160493827160497e-05
Honda Amaze V CVT Petrol,8.86,25717,0.0003445191896410934
Mahindra XUV500 W6 2WD,9.3,37000,0.00025135135135135136
Mahindra TUV 300 2015-2019 T8,7.57,56380,0.00013426747073430294
Honda Jazz VX,7.9,8000,0.0009875
Maruti Swift VXI BSIII W/ ABS,5.65,14589,0.00038727808622935093
Volkswagen Polo Petrol Highline 1.2L,3.25,65088,4.993239921337266e-05
Hyundai Creta 1.6 SX Option Diesel,16.27,24864,0.0006543597168597169
Chevrolet Beat LS,3.21,64831,4.951335009486203e-05
Honda Amaze VX i-DTEC,3.9,38001,0.00010262887818741612
Mercedes-Benz E-Class 230 E AT,6.5,77000,8.441558441558442e-05
BMW 5 Series 530d M Sport,48.0,27000,0.0017777777777777779
Audi A3 35 TDI Premium Plus,18.9,39000,0.00048461538461538455
Maruti Swift Dzire VDI,3.6,131000,2.7480916030534352e-05
Maruti Swift Dzire VDI,5.5,43000,0.00012790697674418605
Toyota Innova 2.5 V Diesel 7-seater,7.0,68000,0.00010294117647058824
BMW X3 xDrive20d,41.75,45165,0.0009243883538137939
BMW 5 Series 2003-2012 525d,10.5,120000,8.75e-05
Mahindra XUV500 W8 2WD,10.09,86091,0.00011720156578504141
Honda City 1.5 S MT,3.0,71499,4.1958628792011074e-05
Force One LX 4x4,12.0,50000,0.00024
Volkswagen Polo 1.5 TDI Comfortline,4.91,66000,7.439393939393939e-05
Honda Jazz S,2.0,45000,4.4444444444444447e-05
Toyota Etios Liva GD SP,5.3,69189,7.66017719579702e-05
Nissan Terrano XV Premium 110 PS,7.22,40206,0.00017957518778291797
BMW X3 xDrive 20d xLine,32.57,36723,0.0008869101108297253
Hyundai i20 1.2 Magna,2.75,57500,4.782608695652174e-05
Ford Fiesta EXi 1.4 TDCi Ltd,3.75,52000,7.211538461538462e-05
Honda City 1.5 V AT,5.91,60952,9.696154350964694e-05
Maruti Swift VDI BSIV,4.35,87192,4.9889898155794105e-05
Hyundai Grand i10 CRDi SportZ Edition,3.25,58000,5.603448275862069e-05
